reference	query	C	I_local	I_global
AS1347_contig00019_len4530	AS1316_contig00016_len4531_RC	1.0	0.9978364344439636	0.9978364344439636
AS1347_contig00019_len4530	AS1320_contig00017_len4609_RC	0.9644174441310479	0.9880952380952381	0.9529362840818688
AS1347_contig00019_len4530	AS1347_contig00019_len4530	1.0	1.0	1.0
AS1347_contig00019_len4530	AS1350_contig00018_len4551_RC	1.0	0.997845756139595	0.997845756139595
AS1347_contig00019_len4530	CP038249.1	1.0	1.0	1.0
AS1347_contig00019_len4530	CP094730.1	1.0	1.0	1.0
AS1347_contig00019_len4530	MH785224.1	0.9635393508225878	0.9877966101694915	0.9517809045074647
AS1350_contig00018_len4551_RC	AS0200_contig00032_len4551	1.0	0.9974259974259975	0.9974259974259975
AS1350_contig00018_len4551_RC	AS0218_contig00018_len4550	1.0	0.9978545376528641	0.9978545376528641
AS1350_contig00018_len4551_RC	AS0290_contig00020_len4612	1.0	0.9940715646834639	0.9940715646834639
AS1350_contig00018_len4551_RC	AS0304_contig00017_len4550	1.0	0.9978545376528641	0.9978545376528641
AS1350_contig00018_len4551_RC	AS0602_contig00018_len4542	1.0	0.9941972920696325	0.9941972920696325
AS1350_contig00018_len4551_RC	AS0750_contig00014_len4609_RC	0.9644174441310479	0.9899034240561896	0.9546801301648432
AS1350_contig00018_len4551_RC	AS0885_contig00017_len4551	1.0	1.0	1.0
AS1350_contig00018_len4551_RC	AS1268_contig00020_len4560_RC	1.0	0.9963605223720831	0.9963605223720831
AS1350_contig00018_len4551_RC	AS1297_contig00016_len4550	1.0	0.9965672602445828	0.9965672602445828
AS1350_contig00018_len4551_RC	AS1305_contig00017_len4550	1.0	0.9978545376528641	0.9978545376528641
AS1350_contig00018_len4551_RC	AS1312_contig00019_len4957	0.8228767399636877	0.956607011522432	0.7871696590679846
AS1350_contig00018_len4551_RC	AS1314_contig00014_len4551	1.0	0.9961389961389961	0.9961389961389961
AS1350_contig00018_len4551_RC	AS1316_contig00016_len4531_RC	1.0	1.0	1.0
AS1350_contig00018_len4551_RC	AS1320_contig00017_len4609_RC	0.9644174441310479	0.9899034240561896	0.9546801301648432
AS1350_contig00018_len4551_RC	AS1347_contig00019_len4530	1.0	0.997845291962939	0.997845291962939
AS1350_contig00018_len4551_RC	AS1350_contig00018_len4551_RC	1.0	1.0	1.0
AS1350_contig00018_len4551_RC	CP038249.1	1.0	0.9978021978021978	0.9978021978021978
AS1350_contig00018_len4551_RC	CP094730.1	1.0	0.9978021978021978	0.9978021978021978
AS1350_contig00018_len4551_RC	MH785224.1	0.9635393508225878	0.9896512935883015	0.9535679649648062
CP038249.1	AS0200_contig00032_len4551	1.0	0.999560536145902	0.999560536145902
CP038249.1	AS0218_contig00018_len4550	1.0	1.0	1.0
CP038249.1	AS0290_contig00020_len4612	1.0	0.9952298352124892	0.9952298352124892
CP038249.1	AS0304_contig00017_len4550	1.0	1.0	1.0
CP038249.1	AS0602_contig00018_len4542	1.0	0.9953764861294584	0.9953764861294584
CP038249.1	AS0750_contig00014_len4609_RC	0.9644174441310479	0.9878515185601799	0.9527012367107832
CP038249.1	AS0885_contig00017_len4551	1.0	0.99780268072951	0.99780268072951
CP038249.1	AS1268_contig00020_len4560_RC	1.0	0.9975877192982456	0.9975877192982456
CP038249.1	AS1297_contig00016_len4550	1.0	1.0	1.0
CP038249.1	AS1305_contig00017_len4550	0.9756043956043956	1.0	0.9756043956043956
CP038249.1	AS1312_contig00019_len4957	0.8004841638087553	0.9569052419354839	0.7659874924349405
CP038249.1	AS1314_contig00014_len4551	0.975609756097561	0.9972972972972973	0.972972972972973
CP038249.1	AS1316_contig00016_len4531_RC	1.0	0.9977929816817479	0.9977929816817479
CP038249.1	AS1320_contig00017_len4609_RC	0.9644174441310479	0.9878515185601799	0.9527012367107832
CP038249.1	AS1347_contig00019_len4530	1.0	1.0	1.0
CP038249.1	AS1350_contig00018_len4551_RC	1.0	0.99780268072951	0.99780268072951
CP038249.1	CP038249.1	1.0	1.0	1.0
CP038249.1	CP094730.1	1.0	1.0	1.0
CP038249.1	MH785224.1	0.9635393508225878	0.9875403784033225	0.9515340151178301
CP094730.1	AS0200_contig00032_len4551	1.0	0.999560536145902	0.999560536145902
CP094730.1	AS0218_contig00018_len4550	1.0	1.0	1.0
CP094730.1	AS0290_contig00020_len4612	1.0	0.9952298352124892	0.9952298352124892
CP094730.1	AS0304_contig00017_len4550	1.0	1.0	1.0
CP094730.1	AS0602_contig00018_len4542	1.0	0.9953764861294584	0.9953764861294584
CP094730.1	AS0750_contig00014_len4609_RC	0.9644174441310479	0.9878515185601799	0.9527012367107832
CP094730.1	AS0885_contig00017_len4551	1.0	0.99780268072951	0.99780268072951
CP094730.1	AS1268_contig00020_len4560_RC	1.0	0.9975877192982456	0.9975877192982456
CP094730.1	AS1297_contig00016_len4550	0.9756043956043956	1.0	0.9756043956043956
CP094730.1	AS1305_contig00017_len4550	1.0	1.0	1.0
CP094730.1	AS1312_contig00019_len4957	0.8228767399636877	0.9580779602843834	0.7883800685898729
CP094730.1	AS1314_contig00014_len4551	1.0	0.997363216875412	0.997363216875412
CP094730.1	AS1316_contig00016_len4531_RC	1.0	0.9977929816817479	0.9977929816817479
CP094730.1	AS1320_contig00017_len4609_RC	0.9644174441310479	0.9878515185601799	0.9527012367107832
CP094730.1	AS1347_contig00019_len4530	1.0	1.0	1.0
CP094730.1	AS1350_contig00018_len4551_RC	1.0	0.99780268072951	0.99780268072951
CP094730.1	CP038249.1	1.0	1.0	1.0
CP094730.1	CP094730.1	1.0	1.0	1.0
CP094730.1	MH785224.1	0.9635393508225878	0.9875403784033225	0.9515340151178301
MH785224.1	AS0200_contig00032_len4551	0.9784662711491979	0.9874242083988323	0.9661612832344539
MH785224.1	AS0218_contig00018_len4550	0.9784615384615385	0.9878706199460916	0.9665934065934065
MH785224.1	AS0290_contig00020_len4612	0.9787510841283608	0.9844926894107222	0.9635732870771899
MH785224.1	AS0304_contig00017_len4550	0.9784615384615385	0.9878706199460916	0.9665934065934065
MH785224.1	AS0602_contig00018_len4542	0.9539850286217525	0.9840756981306255	0.9387934830471157
MH785224.1	AS0750_contig00014_len4609_RC	1.0	1.0	1.0
MH785224.1	AS0885_contig00017_len4551	0.9784662711491979	0.9896698854704693	0.9683586025049439
MH785224.1	AS1268_contig00020_len4560_RC	0.9785087719298246	0.9865531151949798	0.9653508771929824
MH785224.1	AS1297_contig00016_len4550	0.9784615384615385	0.9865229110512129	0.9652747252747252
MH785224.1	AS1305_contig00017_len4550	0.9784615384615385	0.9878706199460916	0.9665934065934065
MH785224.1	AS1312_contig00019_len4957	0.8190437764777083	0.9635467980295567	0.7891870082711318
MH785224.1	AS1314_contig00014_len4551	0.9784662711491979	0.98607680215585	0.96484289167216
MH785224.1	AS1316_contig00016_len4531_RC	0.97837122048113	0.9896232799458606	0.9682189362171707
MH785224.1	AS1320_contig00017_len4609_RC	1.0	1.0	1.0
MH785224.1	AS1347_contig00019_len4530	0.9783664459161148	0.9878158844765343	0.9664459161147904
MH785224.1	AS1350_contig00018_len4551_RC	0.9784662711491979	0.9896698854704693	0.9683586025049439
MH785224.1	CP038249.1	0.9779229556206352	0.9875604699378023	0.9657580536156791
MH785224.1	CP094730.1	0.9779229556206352	0.9875604699378023	0.9657580536156791
MH785224.1	MH785224.1	1.0	1.0	1.0
